index,file,Start,Stop,EPI,EPI_NEXT,Class
103,a_176,439599,578931,HPR,HVF,1
104,a_176,578932,594166,HVF,HPR,0
105,a_179,520404,523543,HPR,HAS,1
106,a_179,622585,625752,HPE,HPR,0
107,a_179,625753,641409,HPR,HPE,1
108,a_18,96160,100481,HVF,HPE,1
109,a_18,296658,301042,HVF,HPE,1
110,a_18,407424,411164,HVF,HPE,1
111,a_18,412720,414515,HPE,HPR,0
112,a_18,414516,418246,HPR,HAS,1
113,a_18,418247,428067,HAS,HPE,1
114,a_18,514892,524255,HVT,HPE,1
115,a_181,453478,465930,HVF,HAS,1
116,a_181,603494,606195,HPE,HAS,1
117,a_181,708736,715844,HVF,HPE,1
118,a_181,853842,888351,HPE,HAS,1
119,a_181,889491,896242,HAS,HPE,1
120,a_182,642808,647583,HPE,HAS,1
121,a_182,647584,667744,HAS,HPE,1
122,a_182,667745,688753,HPE,HAS,1
123,a_182,688754,721060,HAS,HPE,1
124,a_182,721061,742423,HPE,HAS,1
125,a_183,61414,82191,HAS,HPE,1
126,a_183,338271,339969,HPE,HPR,0
128,a_189,77663,104902,HAS,HPE,1
129,a_189,104903,117015,HPE,HAS,1
130,a_189,140591,143730,HPE,HAS,1
131,a_189,530128,537219,HPE,HAS,1
132,a_19,68981,78405,HVF,HPE,1
133,a_19,79661,88191,HPE,HPR,0
134,a_19,88192,122118,HPR,HVF,1
135,a_19,122119,139834,HVF,HPE,1
136,a_19,141088,143749,HPE,HPR,0
137,a_19,143750,156066,HPR,HVF,1
138,a_19,230189,234665,HVF,HPE,1
139,a_19,286557,288506,HPE,HPR,0
140,a_19,297055,299467,HVT,HVF,1
141,a_19,368109,373891,HPE,HPR,0
142,a_19,409854,411993,HPE,HPR,0
143,a_2,81103,88484,HVF,HPE,1
144,a_2,422639,428891,HVF,HPE,1
145,a_2,457313,466699,HPE,HVT,1
146,a_2,534002,538568,HVF,HPE,1
147,a_2,826803,829500,HPE,HPR,0
148,a_2,1114462,1121524,HPR,HPE,1
149,a_2,1121525,1141336,HPE,HVT,1
150,a_2,1141337,1148379,HVT,HVF,1
151,a_2,1148380,1190708,HVF,HAS,1
152,a_20,118588,126025,HVF,HAS,1
153,a_20,325921,334723,HVF,HAS,1
154,a_20,336016,337737,HAS,HPE,1
155,a_20,440844,446078,HVF,HAS,1
156,a_20,447155,449125,HAS,HPE,1
157,a_20,511024,530360,HPR,HVF,1
158,a_20,530361,534473,HVF,HVT,1
159,a_20,537041,539164,HPE,HVF,1
160,a_20,665349,670616,HVF,HPE,1
161,a_21,95115,100201,HVF,HAS,1
162,a_21,106330,111250,HAS,HPE,1
163,a_21,201974,206055,HVF,HAS,1
164,a_21,207433,210332,HAS,HPE,1
165,a_21,317815,321070,HVF,HPE,1
166,a_21,321930,324734,HPE,HPR,0
167,a_21,324735,348820,HPR,HVT,1
168,a_21,348821,352895,HVT,HVF,1
169,a_21,446173,449907,HVF,HAS,1
170,a_21,548971,640836,HPR,HVT,1
171,a_21,640837,647217,HVT,HVF,1
172,a_22,100355,118504,HVF,HAS,1
173,a_23,168833,170568,HAS,HVF,0
174,a_23,429016,436262,HVF,HAS,1
175,a_23,553162,558712,HVF,HPE,1
176,a_23,646473,651951,HVF,HAS,1
177,a_23,654775,664027,HPE,HAS,1
178,a_23,664028,718760,HAS,HVF,0
179,a_23,803303,818824,HVF,HAS,1
180,a_23,824567,831421,HPE,HAS,1
181,a_23,831422,856625,HAS,HVT,0
182,a_23,859696,874569,HVF,HAS,1
183,a_24,216210,221802,HVF,HAS,1
184,a_24,314239,320413,HVF,HAS,1
185,a_24,412928,418409,HVF,HAS,1
186,a_24,419864,424454,HAS,HPE,1
187,a_24,535347,542832,HVF,HAS,1
188,a_25,22563,25845,HVF,HPE,1
189,a_25,72841,77370,HVF,HAS,1
190,a_25,123612,133448,HVF,HAS,1
191,a_25,176678,184134,HPE,HVF,1
192,a_25,184135,190216,HVF,HAS,1
193,a_25,217274,225477,HPE,HVF,1
194,a_25,310911,317063,HVF,HAS,1
195,a_25,319239,322927,HAS,HPE,1
196,a_25,437040,443735,HVF,HAS,1
197,a_25,526582,528980,HPE,HVF,1
198,a_25,528981,533953,HVF,HPE,1
199,a_25,535665,540060,HPE,HVF,1
200,a_25,540061,544475,HVF,HPE,1
201,a_25,559072,567072,HVF,HAS,1
202,a_25,760915,767513,HVF,HPE,1
203,a_25,769004,775785,HPE,HAS,1
204,a_25,871332,877135,HVF,HPE,1
205,a_25,884253,887761,HPE,HAS,1
206,a_25,980701,988456,HVF,HPE,1
207,a_26,160690,169930,HVF,HPE,1
208,a_26,174645,177483,HPE,HVF,1
209,a_26,265048,266851,HVF,HPE,1
210,a_26,461436,465000,HPE,HAS,1
211,a_27,142604,144191,HVF,HAS,1
212,a_27,249209,253575,HVF,HPE,1
213,a_27,254655,260410,HPE,HPR,0
214,a_27,387819,392955,HVF,HPE,1
215,a_27,393968,401966,HPE,HVT,1
216,a_27,755592,760070,HVF,HAS,1
217,a_27,889300,898741,HAS,HVT,0
218,a_27,914678,916637,HPE,HVF,1
219,a_27,916638,920508,HVF,HAS,1
220,a_27,921487,929425,HAS,HPE,1
221,a_270,98467,108843,HVF,HAS,1
222,a_270,206525,214821,HVF,HAS,1
223,a_270,318591,326808,HVF,HAS,1
224,a_270,361802,371586,HAS,HPE,1
225,a_270,371587,418426,HPE,HVF,1
226,a_270,418427,453869,HVF,HAS,1
227,a_270,453870,529971,HAS,HPE,1
228,a_270,529972,570911,HPE,HAS,1
229,a_271,219662,228147,HVF,HAS,1
230,a_271,336386,341156,HVF,HPE,1
231,a_271,342632,350673,HPE,HVF,1
232,a_271,476995,479771,HPE,HAS,1
233,a_271,691186,698077,HPE,HVF,1
234,a_271,698078,702614,HVF,HPE,1
235,a_271,703790,720964,HPE,HAS,1
236,a_271,814154,818977,HPE,HPR,0
237,a_271,818978,841097,HPR,HVT,1
238,a_271,841098,850657,HVT,HPE,1
239,a_272,520478,532287,HVT,HPR,0
240,a_275,289345,299161,HVF,HPE,1
241,a_275,300494,315420,HPE,HVF,1
242,a_275,409476,414764,HVF,HPE,1
243,a_275,530640,532321,HPE,HPR,0
250,a_279,89581,96981,HVF,HAS,1
251,a_279,202921,207929,HPE,HPR,0
252,a_28,102307,107400,HVF,HPE,1
253,a_28,283437,287715,HVT,HVF,1
254,a_28,403363,406351,HVF,HAS,1
255,a_281,1,119133,HPE,HAS,1
256,a_281,119134,126799,HAS,HPE,1
257,a_281,387584,400505,HPE,HPR,0
258,a_282,16335,19694,HAS,HVF,0
259,a_282,97861,104538,HPE,HVF,1
260,a_282,217113,220593,HPE,HVF,1
262,a_287,106212,113607,HVF,HAS,1
263,a_287,115055,117845,HAS,HVF,0
264,a_287,221972,232454,HVF,HAS,1
265,a_287,336512,343361,HVF,HPE,1
266,a_287,345244,358595,HPE,HPR,0
267,a_287,691812,694192,HPR,HVF,1
268,a_287,723462,774395,HVF,HPE,1
269,a_288,126743,149739,HPE,HVF,1
270,a_288,858929,874643,HPR,HAS,1
271,a_288,1027938,1065954,HPR,HAS,1
272,a_288,1111117,1134811,HPR,HPE,1
273,a_288,1176530,1193613,HPE,HPR,0
274,a_288,1193614,1214814,HPR,HAS,1
275,a_288,1214815,1217929,HAS,HPE,1
276,a_288,1217930,1231318,HPE,HPR,0
277,a_29,27828,37761,HVF,HPE,1
278,a_29,39108,42369,HPE,HAS,1
279,a_29,42370,48400,HAS,HVF,0
280,a_29,48401,61793,HVF,HAS,1
281,a_290,261819,264539,HPE,HPR,0
282,a_290,264540,447065,HPR,HVF,1
283,a_291,134968,149569,HVF,HAS,1
284,a_291,150860,155737,HAS,HPE,1
285,a_291,249924,260853,HVF,HAS,1
286,a_291,356170,361479,HVF,HAS,1
287,a_291,447510,474249,HVF,HAS,1
288,a_291,475675,481739,HAS,HPE,1
289,a_291,576941,582694,HVF,HPE,1
290,a_291,697051,700898,HVF,HAS,1
291,a_291,702127,704115,HAS,HPE,1
292,a_292,110716,118312,HVF,HAS,1
293,a_292,217350,223665,HVF,HAS,1
294,a_292,431223,441100,HPE,HVF,1
295,a_292,441101,450834,HVF,HPE,1
296,a_292,452138,457203,HPE,HPR,0
297,a_295,153529,158529,HVF,HAS,1
298,a_295,306596,316686,HVF,HAS,1
299,a_295,318427,322946,HAS,HVF,0
300,a_295,454003,459324,HVF,HAS,1
301,a_297,327240,333024,HPE,HVF,1
302,a_297,605419,609901,HPE,HVF,1
303,a_298,109320,114584,HVF,HPE,1
304,a_298,114585,138063,HPE,HAS,1
305,a_298,239269,242307,HPE,HPR,0
306,a_299,537121,548404,HVF,HAS,1
307,a_299,1043451,1066985,HVF,HPE,1
308,a_30,649227,651408,HPE,HPR,0
309,a_300,362831,365681,HVF,HAS,1
310,a_301,388229,389942,HAS,HPE,1
311,a_302,55267,57858,HAS,HVF,0
312,a_302,119163,127156,HVF,HAS,1
313,a_302,231712,239544,HVF,HPR,0
314,a_302,241555,265979,HPR,HVF,1
315,a_304,75151,82983,HVF,HAS,1
316,a_304,221671,228644,HVF,HAS,1
317,a_306,94428,99506,HVF,HPE,1
318,a_306,282692,292287,HVF,HPE,1
319,a_306,297723,302408,HPE,HPR,0
320,a_306,1323262,1331943,HPR,HVT,1
321,a_306,1331944,1335999,HVT,HPR,0
322,a_306,1337421,1341870,HPR,HVT,1
323,a_306,1409305,1417633,HVT,HPR,0
324,a_306,1419342,1440448,HPR,HVT,1
325,a_306,1440449,1449824,HVT,HPR,0
326,a_306,1451138,1494123,HPR,HVT,1
327,a_306,1494124,1505486,HVT,HPR,0
328,a_306,1506757,1541131,HPR,HVT,1
329,a_306,1541132,1551168,HVT,HPR,0
331,a_32,113093,117162,HVF,HAS,1
332,a_32,358361,364661,HPR,HPE,1
333,a_32,558403,560438,HPE,HPR,0
334,a_32,639292,640904,HPR,HPE,1
335,a_32,970056,975769,HPE,HAS,1
336,a_33,157085,162429,HVF,HAS,1
348,a_35,117601,122809,HVF,HAS,1
349,a_35,241188,248030,HPR,HPE,1
350,a_35,452702,458180,HVF,HAS,1
351,a_35,529187,597760,HPR,HVT,1
352,a_35,597761,608088,HVT,HPR,0
353,a_36,34889,39782,HPR,HVF,1
354,a_36,39783,46410,HVF,HPR,0
355,a_37,109994,113887,HVF,HAS,1
384,a_39,98145,103353,HVF,HPE,1
385,a_39,110421,115504,HPE,HVF,1
386,a_39,217192,224696,HVF,HAS,1
387,a_39,225934,228689,HAS,HPE,1
388,a_39,230115,236316,HPE,HVF,1
389,a_39,332925,340220,HVF,HAS,1
390,a_39,341297,345113,HAS,HVF,0
391,a_39,345987,348931,HVF,HAS,1
392,a_39,441253,448652,HVF,HAS,1
393,a_39,449588,451841,HAS,HVF,0
394,a_39,455021,459077,HVF,HAS,1
395,a_39,1127392,1131693,HVF,HPE,1
396,a_39,1135130,1136851,HAS,HVF,0
397,a_4,830238,868873,HPE,HPR,0
398,a_4,868874,930158,HPR,HPE,1
399,a_41,159549,161660,HAS,HVF,0
400,a_41,205897,211525,HVF,HPE,1
401,a_41,312273,317398,HVF,HPR,0
402,a_41,318998,337867,HPR,HVF,1
403,a_41,450911,517821,HPR,HVF,1
404,a_42,366371,371212,HVF,HAS,1
405,a_42,468026,473257,HAS,HPE,1
406,a_42,474612,476935,HPE,HAS,1
407,a_42,478033,479981,HAS,HVF,0
408,a_42,591780,608361,HVF,HAS,1
409,a_42,635529,701011,HPE,HVF,1
410,a_43,70812,94799,HVF,HPE,1
411,a_43,338499,555368,HPR,HPE,1
412,a_43,555369,584743,HPE,HPR,0
413,a_5,559509,561993,HPE,HPR,0
414,a_5,724709,727430,HPR,HPE,1
415,a_5,919595,933966,HAS,HPE,1
416,a_5,1054024,1056176,HPE,HPR,0
417,a_5,1056177,1087616,HPR,HPE,1
418,a_5,1182839,1184374,HPE,HPR,0
419,a_6,94696,102390,HVF,HAS,1
420,a_6,252770,259710,HPE,HPR,0
421,a_7,512278,530616,HPE,HVT,1
422,a_7,530617,541517,HVT,HPE,1
423,a_7,543328,549584,HVT,HPE,1
424,a_7,551652,574149,HVT,HPE,1
425,a_7,574150,576925,HPE,HVT,1
426,a_7,576926,578957,HVT,HPE,1
427,a_8,341771,444787,HPE,HVF,1
428,a_8,444788,467946,HVF,HPE,1
429,a_8,488209,525510,HPE,HVF,1
430,a_8,525511,532942,HVF,HPE,1
431,a_8,548188,652481,HPR,HVT,1
432,a_8,652482,666146,HVT,HPR,0
433,a_9,665903,670990,HVF,HAS,1
434,a_9,745512,771008,HAS,HPE,1
435,a_9,796466,827311,HAS,HPE,1
436,a_9,827312,872049,HPE,HAS,1
437,a_9,872050,954325,HAS,HPE,1
438,l_192,203347,237906,HVF,HPE,1
439,l_192,378053,382961,HPE,HPR,0
441,l_194,1,21067,HPE,HAS,1
442,l_194,46825,60266,HPE,HAS,1
443,l_196,380127,386610,HPE,HAS,1
445,l_199,344,20867,HPE,HAS,1
446,l_199,46825,59890,HPE,HAS,1
447,l_199,467353,676944,HPE,HAS,1
448,l_199,676945,686756,HAS,HPE,1
449,l_199,686757,697512,HPE,HAS,1
450,l_199,697513,709393,HAS,HPE,1
451,l_199,709394,721845,HPE,HAS,1
452,l_199,721846,733000,HAS,HPE,1
453,l_200,238220,245507,HAS,HVF,0
454,l_200,324163,327875,HVF,HAS,1
460,l_211,396154,408848,HPE,HPR,0
461,l_212,15130,25466,HVF,HPE,1
462,l_212,115006,119338,HVF,HPE,1
476,l_217,518198,596275,HPE,HPR,0
477,l_218,221566,225009,HPE,HPR,0
478,l_220,6007,13201,HVF,HAS,1
479,l_220,14927,19916,HAS,HVF,0
480,l_220,19917,34614,HVF,HAS,1
481,l_220,45445,47260,HAS,HVF,0
482,l_220,96290,106477,HVF,HAS,1
483,l_220,107677,111862,HAS,HVF,0
484,l_220,734638,742474,HVF,HAS,1
485,l_220,743768,746237,HAS,HVF,0
486,l_220,793729,801668,HVF,HAS,1
487,l_220,802863,810473,HAS,HVF,0
488,l_220,810474,824211,HVF,HAS,1
489,l_226,64926,82723,HAS,HVF,0
490,l_226,82724,131747,HVF,HAS,1
491,l_226,220718,227304,HVF,HAS,1
492,l_226,329851,341743,HVF,HAS,1
493,l_226,342975,347221,HAS,HVF,0
494,l_226,347222,354809,HVF,HAS,1
495,l_226,412245,421980,HVF,HAS,1
496,l_226,423140,426787,HAS,HVT,0
497,l_226,426788,429317,HVT,HVF,1
498,l_226,509227,522498,HVF,HAS,1
499,l_226,523712,531006,HAS,HVF,0
500,l_311,106241,115342,HVF,HPE,1
501,l_311,116604,118873,HPE,HPR,0
502,l_313,309090,327241,HVF,HAS,1
503,l_313,469129,473144,HPE,HAS,1
504,l_313,552508,572924,HPE,HVF,1
505,l_313,576181,582901,HVF,HPE,1
506,l_313,659535,675008,HVF,HPE,1
507,l_313,890890,894717,HVF,HPE,1
508,l_313,981633,989925,HVF,HAS,1
509,l_313,991034,996717,HAS,HVF,0
510,l_313,1113738,1118690,HPE,HVF,1
511,l_313,1162512,1171390,HVF,HAS,1
512,l_313,1172472,1179264,HAS,HVT,0
513,l_315,38374,39949,HAS,HPE,1
519,l_319,310533,333291,HAS,HPE,1
520,l_319,576454,581574,HAS,HPE,1
521,l_320,109520,124320,HPE,HAS,1
522,l_320,189346,199131,HVF,HAS,1
523,l_320,361075,362756,HPE,HPR,0
524,l_321,311521,329130,HPR,HVF,1
525,l_321,329131,341795,HVF,HPR,0
526,l_321,343484,349566,HPR,HVF,1
527,l_321,349567,367091,HVF,HPR,0
528,l_321,368614,570270,HPR,HVT,1
529,l_322,54097,64052,HVF,HAS,1
530,l_322,68867,70692,HAS,HPE,1
531,l_322,277528,302347,HVF,HAS,1
532,l_322,303834,307410,HAS,HVF,0
533,l_322,311647,315402,HVF,HAS,1
534,l_322,316769,321325,HAS,HPE,1
535,l_322,663588,675648,HVF,HAS,1
536,l_322,676982,682480,HAS,HPE,1
537,l_322,682481,689528,HPE,HAS,1
538,l_323,1,2121,HVF,HVT,1
539,l_323,3698,13412,HVT,HAS,1
540,l_323,14974,23736,HAS,HPE,1
541,l_323,111290,118968,HVF,HAS,1
542,l_323,120731,125563,HAS,HVF,0
543,l_325,86969,94407,HVF,HPE,1
544,l_326,13618,21982,HVF,HAS,1
545,l_326,69339,77885,HVF,HAS,1
546,l_326,83175,91111,HVF,HAS,1
547,l_326,92864,95786,HAS,HVF,0
548,l_326,108821,123456,HVF,HAS,1
549,l_326,142336,153397,HVF,HAS,1
550,l_326,210628,228439,HVF,HAS,1
551,l_326,306101,317218,HVF,HAS,1
552,l_326,327835,332459,HVF,HAS,1
553,l_326,334013,338946,HAS,HVF,0
555,l_328,706011,710623,HPE,HPR,0
556,l_331,679678,693033,HVF,HAS,1
557,l_331,725350,732287,HAS,HPE,1
558,l_332,10663,19225,HVF,HAS,1
559,l_332,277063,289314,HVF,HPE,1
560,l_332,290736,294468,HPE,HVF,1
561,l_332,294469,309578,HVF,HPE,1
562,l_332,378300,391401,HVF,HPR,0
563,l_332,392441,404929,HPR,HVF,1
564,l_332,420924,427852,HVF,HPE,1
565,l_332,429037,431428,HPE,HVT,1
566,l_332,442794,447049,HAS,HPE,1
567,l_332,543297,561561,HVF,HPE,1
568,l_332,666644,680950,HVF,HPE,1
569,l_332,682002,685694,HPE,HVF,1
570,l_333,253464,255923,HPE,HAS,1
571,l_333,651688,653830,HPE,HPR,0
572,l_334,83939,87678,HPE,HAS,1
573,l_334,121999,124380,HPE,HAS,1
574,l_334,288285,311272,HAS,HPE,1
575,l_334,311273,325933,HPE,HAS,1
576,l_334,359383,379918,HAS,HPE,1
577,l_334,379919,389455,HPE,HAS,1
578,l_334,684865,698622,HAS,HPE,1
579,l_335,1,2084,HVF,HAS,1
580,l_335,51463,61466,HVF,HAS,1
581,l_335,118075,128021,HVF,HPE,1
582,l_335,202303,208273,HAS,HPE,1
583,l_335,271891,283246,HPE,HAS,1
584,l_335,283247,300374,HAS,HPE,1
585,l_335,344116,493475,HPR,HPE,1
586,l_335,603299,606256,HAS,HPE,1
587,l_335,606257,622951,HPE,HPR,0
588,l_335,698751,709217,HVF,HPE,1
589,l_335,710431,749910,HPE,HVF,1
590,l_335,885410,888027,HVF,HPE,1
591,l_335,889149,912812,HPE,HAS,1
592,l_335,921349,924538,HAS,HVF,0
593,l_336,1,5876,HVF,HAS,1
594,l_336,65509,69578,HVF,HAS,1
595,l_336,187116,202472,HVF,HAS,1
596,l_336,285116,298075,HVF,HAS,1
597,l_336,467495,481141,HVF,HPE,1
608,l_343,17918,24588,HVF,HAS,1
609,l_343,86920,105290,HVF,HAS,1
610,l_343,706424,711037,HPE,HVF,1
611,l_343,797852,804911,HAS,HPE,1
623,l_346,168304,186463,HVF,HPE,1
625,l_349,173836,187648,HVF,HPE,1
626,l_349,210685,215553,HPE,HVF,1
627,l_349,215554,221803,HVF,HPE,1
628,l_349,242926,247216,HPE,HVF,1
629,l_349,247217,255668,HVF,HPE,1
630,l_349,283215,290218,HPE,HAS,1
631,l_349,456832,462509,HPE,HPR,0
632,l_349,462510,469502,HPR,HPE,1
633,l_349,603006,612509,HPR,HPE,1
634,l_350,144386,158874,HVF,HAS,1
635,l_357,1,3454,HVF,HAS,1
636,l_44,9485,20654,HVF,HAS,1
637,l_44,86582,104271,HPE,HAS,1
638,l_44,109622,111200,HAS,HPE,1
639,l_44,589927,595839,HPE,HVF,1
640,l_45,44,4235,HVF,HPE,1
641,l_45,5136,15398,HPE,HVF,1
642,l_45,100461,107029,HVF,HPE,1
643,l_45,108427,111802,HPE,HVF,1
644,l_45,118912,121109,HVF,HPE,1
645,l_45,173002,180272,HVF,HPE,1
646,l_45,189311,192985,HPE,HVT,1
647,l_45,192986,201229,HVT,HVF,1
648,l_45,741711,750028,HVF,HPE,1
649,l_46,34794,39953,HVF,HAS,1
650,l_46,169853,179442,HVF,HAS,1
651,l_46,223345,236391,HVF,HAS,1
652,l_46,308487,312789,HVF,HPE,1
653,l_46,351610,361525,HVF,HAS,1
654,l_46,437792,451640,HVF,HPR,0
655,l_46,568589,579113,HVF,HPR,0
656,l_47,4761,13446,HVF,HAS,1
657,l_47,28078,39643,HVF,HAS,1
658,l_47,63932,71158,HVF,HAS,1
659,l_48,701,12365,HAS,HPE,1
660,l_48,285980,287558,HPE,HPR,0
661,l_48,287559,306365,HPR,HVF,1
662,l_49,34,6824,HVF,HAS,1
663,l_49,8485,14104,HAS,HVF,0
664,l_49,41198,110684,HVF,HAS,1
665,l_49,112280,118324,HAS,HVF,0
666,l_49,132920,142674,HVF,HAS,1
667,l_50,123390,139782,HAS,HPE,1
668,l_50,224617,246276,HVF,HAS,1
669,l_50,287882,297765,HVF,HAS,1
670,l_50,358568,364276,HPE,HVT,1
671,l_50,364277,383859,HVT,HVF,1
672,l_50,386325,391434,HPE,HVF,1
673,l_50,397517,407747,HVF,HPE,1
674,l_50,408838,411794,HPE,HVF,1
675,l_53,17238,24639,HVF,HAS,1
676,l_53,26142,27886,HAS,HVF,0
677,l_53,27887,36290,HVF,HAS,1
678,l_54,46,6621,HVF,HAS,1
679,l_54,7760,13243,HAS,HPE,1
680,l_54,61717,121780,HPE,HVF,1
681,l_54,265946,274863,HVF,HPE,1
682,l_55,42541,52561,HVF,HAS,1
683,l_55,54167,62256,HAS,HVF,0
684,l_55,69121,71422,HVF,HPE,1
685,l_55,231577,246839,HPE,HAS,1
686,l_55,462045,476926,HAS,HPE,1
691,l_58,9162,13932,HVF,HPE,1
692,l_59,238,161470,HPR,HPE,1
693,l_60,82384,90776,HVF,HAS,1
694,l_60,132313,142117,HVF,HAS,1
695,l_60,166602,177707,HVF,HAS,1
696,l_60,199064,205449,HAS,HVF,0
697,l_60,205450,216098,HVF,HAS,1
698,l_60,271103,279599,HVF,HAS,1
699,l_60,348929,358072,HVF,HPE,1
700,l_60,360374,369169,HVF,HPE,1
701,l_60,422958,439946,HVF,HPE,1
704,l_62,213690,225258,HVF,HAS,1
705,l_62,259894,317068,HVF,HAS,1
706,l_63,324954,338257,HVF,HAS,1
707,l_63,434156,441332,HVF,HAS,1
708,l_63,504246,513511,HAS,HVF,0
709,l_63,558062,565032,HVF,HAS,1
710,l_63,699650,704679,HVT,HVF,1
711,l_63,704680,711356,HVF,HAS,1
712,l_63,835744,844018,HVF,HPE,1
713,l_63,866708,870567,HPE,HVF,1
714,l_64,141233,148734,HPE,HAS,1
715,l_65,1,6259,HVF,HPE,1
716,l_65,589877,605528,HPE,HVF,1
717,l_65,605529,622949,HVF,HPE,1
718,l_65,624335,627303,HPE,HVF,1
719,l_66,1,2613,HVF,HAS,1
720,l_66,37912,46286,HVF,HPE,1
721,l_66,56634,61476,HPE,HVF,1
722,l_66,113756,127315,HVF,HPE,1
723,l_66,128931,145652,HPE,HAS,1
724,l_66,202644,215107,HVF,HPE,1
725,l_66,216465,219636,HPE,HVF,1
726,l_66,219637,222128,HVF,HPE,1
727,l_66,227718,238942,HPE,HAS,1
728,l_66,252432,263749,HAS,HPE,1
729,l_66,328276,336390,HVF,HPE,1
730,l_66,384539,399219,HVF,HPE,1
731,l_66,432286,448641,HVF,HPE,1
732,l_66,553659,556603,HPE,HPR,0
733,l_66,569506,583412,HPR,HVF,1
734,l_66,616633,628324,HVF,HPR,0
735,l_66,670350,679586,HVF,HPE,1
736,l_66,730138,743434,HVF,HPR,0
737,l_66,795946,798699,HVF,HPR,0
738,l_66,798700,813210,HPR,HVF,1
739,l_66,813211,864443,HVF,HPR,0
740,l_66,866460,877980,HPR,HVT,1
741,l_66,889293,894081,HVT,HPR,0
742,l_66,1046663,1056524,HPR,HVF,1
743,l_66,1123790,1125909,HPE,HPR,0
744,l_66,1283690,1289355,HPR,HVF,1
750,l_71,238056,243806,HVF,HPE,1
751,l_71,381891,384123,HAS,HPE,1
752,s_100,199117,215529,HVF,HPE,1
753,s_100,254964,275340,HVF,HPE,1
754,s_101,183428,185322,HVF,HPE,1
755,s_101,185323,188789,HPE,HVF,1
756,s_101,194708,196435,HVF,HAS,1
757,s_101,318829,327738,HVF,HAS,1
758,s_101,329305,364873,HAS,HVF,0
759,s_103,53205,69369,HVF,HAS,1
760,s_103,122462,131091,HVF,HAS,1
761,s_103,149571,161522,HVF,HAS,1
762,s_103,188346,197461,HVF,HAS,1
763,s_103,198310,206087,HAS,HVF,0
764,s_103,250466,255489,HAS,HVF,0
765,s_103,255490,258846,HVF,HAS,1
766,s_103,311763,315317,HAS,HPE,1
767,s_103,413712,415982,HVF,HAS,1
768,s_103,468845,471853,HPE,HAS,1
769,s_103,471854,478448,HAS,HVF,0
770,s_103,604390,631522,HAS,HVF,0
774,s_105,494840,498908,HPE,HPR,0
775,s_106,102694,108516,HPE,HPR,0
776,s_106,163116,167001,HPR,HPE,1
777,s_106,203373,206931,HVT,HVF,1
778,s_106,356522,358194,HPE,HPR,0
782,s_245,58,3537,HVF,HAS,1
783,s_245,221732,233126,HVT,HAS,1
784,s_245,234518,238267,HAS,HPE,1
785,s_245,364178,373391,HPE,HVF,1
786,s_245,390257,400321,HVF,HPE,1
787,s_245,443011,453002,HVF,HPE,1
788,s_245,580736,584781,HAS,HPE,1
789,s_247,198373,208810,HAS,HPE,1
790,s_247,242622,244245,HPE,HPR,0
791,s_250,772394,773929,HVF,HAS,1
792,s_253,193,4894,HVF,HAS,1
793,s_253,140338,152506,HVF,HAS,1
794,s_253,153882,161403,HAS,HPE,1
795,s_253,201063,208222,HPE,HPR,0
796,s_257,96,6439,HVF,HAS,1
797,s_257,151636,153750,HAS,HVF,0
798,s_257,162350,163879,HVF,HAS,1
799,s_258,179597,182355,HPE,HAS,1
800,s_258,259677,397006,HPR,HPE,1
806,s_267,44110,47151,HVF,HPE,1
807,s_267,382347,391151,HPE,HPR,0
